_id,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate,item_name,job_id,list_of_vehicle_type,load_size,maxDate,minDate,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate,vesselArrivalEventId,vesselDepartureEventDate,vesselDepartureEventId,vesselLoadEventDate,vesselLoadEventId,vesselUnloadEventDate,vesselUnloadEventId,startLocId,endLocId,isOutbound,vesselId,isOnSpotVessel
ObjectId(59cd27183ad3963c706ef75a),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"NOV Brandt, South Esplanade East, Torry","-2.0840442180633545,57.13880670163954",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481782,,,14 x Mud Skips,1005297,Artic,0.5,2017-10-26T05:15:00.000Z,2017-10-25T09:42:39.000Z,2,2,Shipping,CURLEW C,f4JdnZbxMnw3v3QhY,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Wayne Martin,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T10:12:39.000Z,59cd270c3ad3963c706ef52e,2017-10-25T09:42:39.000Z,59cd270c3ad3963c706ef528,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,129,1,false,38,true
ObjectId(59cd27183ad3963c706ef75b),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Stork, Pitmedden Road, Dyce","-2.1970536999999695,57.2131249",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481783,,,CURL - Mini 62104,1005294,Artic,1,2017-10-26T05:15:00.000Z,2017-10-25T09:42:39.000Z,1,2,Shipping,CURLEW C,f4JdnZbxMnw3v3QhY,Shipping 470937,4cus6wt5ojQmn5G3Y,Curlew - Kris Davidson,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T10:12:39.000Z,59cd270c3ad3963c706ef52e,2017-10-25T09:42:39.000Z,59cd270c3ad3963c706ef528,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,129,1,false,38,true
ObjectId(59cd27183ad3963c706ef75c),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481648,,,BC - MP159,1004880,Artic,0.09090909090909091,2017-10-26T09:00:00.000Z,2017-10-25T10:20:04.000Z,11,2,,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping 470937,4cus6wt5ojQmn5G3Y,"Gannet Alpha, Nelson, Brent Alpha & Brent Charlie - Michael Smith",wKLbkeLEStvmaWzGP,2017-10-26T05:42:38.000Z,59cd27163ad3963c706ef59a,2017-10-25T10:45:04.000Z,59cd27163ad3963c706ef595,2017-10-25T10:20:04.000Z,59cd27163ad3963c706ef590,2017-10-26T09:00:00.000Z,59cd27163ad3963c706ef59f,404,1,false,4,true
ObjectId(59cd27183ad3963c706ef75d),,Thu Sep 29 2016 13:00:00 GMT+0100 (GMT),"William Nicol, Badentoy Crescent,Portlethen","-2.1621119000000135,57.0693016",Shell Tonnage,Thu Sep 29 2016 17:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481651,,,SCT091,1005523,Artic,0.125,2017-10-26T09:00:00.000Z,2017-10-25T10:20:04.000Z,8,2,Shell Tonnage,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping 470937,4cus6wt5ojQmn5G3Y,8 x Tanks for the Nelson,wKLbkeLEStvmaWzGP,2017-10-26T05:42:38.000Z,59cd27163ad3963c706ef59a,2017-10-25T10:45:04.000Z,59cd27163ad3963c706ef595,2017-10-25T10:20:04.000Z,59cd27163ad3963c706ef590,2017-10-26T09:00:00.000Z,59cd27163ad3963c706ef59f,404,1,false,4,true
ObjectId(59cd27183ad3963c706ef75e),,Thu Sep 29 2016 13:00:00 GMT+0100 (GMT),"Muehlhan, Souterhead Road, Altens","-2.081265449523926,57.10984492338277",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481653,,,20' Half Height LS5117,1005298,Artic,0.3333333333333333,2017-10-26T09:00:00.000Z,2017-10-25T10:20:04.000Z,3,2,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Brian,wKLbkeLEStvmaWzGP,2017-10-26T05:42:38.000Z,59cd27163ad3963c706ef59a,2017-10-25T10:45:04.000Z,59cd27163ad3963c706ef595,2017-10-25T10:20:04.000Z,59cd27163ad3963c706ef590,2017-10-26T09:00:00.000Z,59cd27163ad3963c706ef59f,404,1,false,4,true
ObjectId(59cd27183ad3963c706ef75f),,Thu Sep 29 2016 13:00:00 GMT+0100 (GMT),"Muehlhan, Souterhead Road, Altens","-2.081265449523926,57.10984492338277",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481655,,,10' Cont TS3860,1005298,Artic,0.3333333333333333,2017-10-26T09:00:00.000Z,2017-10-25T10:20:04.000Z,3,2,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping 470937,4cus6wt5ojQmn5G3Y,Haewene Brim - Brian,wKLbkeLEStvmaWzGP,2017-10-26T05:42:38.000Z,59cd27163ad3963c706ef59a,2017-10-25T10:45:04.000Z,59cd27163ad3963c706ef595,2017-10-25T10:20:04.000Z,59cd27163ad3963c706ef590,2017-10-26T09:00:00.000Z,59cd27163ad3963c706ef59f,404,1,false,4,true
ObjectId(59cd27183ad3963c706ef760),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 13:00:00 GMT+0100 (GMT),,,BP,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147481656,,,EC9386A CCT48-169,1005519,Artic,0.2,2017-10-26T09:00:00.000Z,2017-10-25T10:20:04.000Z,5,2,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Emma Keir,4cus6wt5ojQmn5G3Y,George 608712,wKLbkeLEStvmaWzGP,2017-10-26T05:42:38.000Z,59cd27163ad3963c706ef59a,2017-10-25T10:45:04.000Z,59cd27163ad3963c706ef595,2017-10-25T10:20:04.000Z,59cd27163ad3963c706ef590,2017-10-26T09:00:00.000Z,59cd27163ad3963c706ef59f,404,1,false,4,true
ObjectId(59cd27183ad3963c706ef761),Explosives # COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),Huntings Clinterty,"-2.2760419999999613,57.18629900000001",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481784,,,1 x 8' Explosive Box (EB004) - 8x4x4' @ 4000kgs,1004877,18 Tonner,1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,1,1,Shipping,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - c/o Expro,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef762),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481785,,,6' Winch (WLS1020-003),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef763),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481786,,,5' Winch (WLS1019-003),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef764),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481787,,,12' Cont (DC12-006),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef765),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481788,,,5' Winch (WLS1019-004),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef766),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481789,,,10' Cont (WLS901-100),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW C,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef767),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481790,,,12' OT (TS3023),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW C,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef768),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481791,,,4' Cable Box (WLS904-029),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,16,5,Shipping,CURLEW C,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef769),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Diamond Drilling, Howe Moss Drive, Dyce","-2.2189137999999957,57.203245",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481792,,,10' Cont 40871,1005295,Artic,0.1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,10,4,,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Davie Walker,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef76a),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Diamond Drilling, Howe Moss Drive, Dyce","-2.2189137999999957,57.203245",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481793,,,8' Waste Oil Tank 642-03,1005295,Artic,0.1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,10,4,,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Davie Walker,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef76b),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Diamond Drilling, Howe Moss Drive, Dyce","-2.2189137999999957,57.203245",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481794,,,10' Cont 40840,1005295,Artic,0.1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,10,4,,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Davie Walker,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef76c),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Diamond Drilling, Howe Moss Drive, Dyce","-2.2189137999999957,57.203245",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481795,,,Mini 62501,1005295,Artic,0.1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,10,4,,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Davie Walker,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef76d),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Diamond Drilling, Howe Moss Drive, Dyce","-2.2189137999999957,57.203245",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481796,,,10' Cont 40751,1005295,Artic,0.1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,10,4,,CURLEW,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Davie Walker,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef76e),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"NOV Brandt, South Esplanade East, Torry","-2.0840442180633545,57.13880670163954",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481797,,,1 x Mud Skip,1005297,Artic,0.5,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,2,2,Shipping,CURLEW C,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Wayne Martin,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef76f),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"NOV Brandt, South Esplanade East, Torry","-2.0840442180633545,57.13880670163954",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481798,,,14 x Mud Skips,1005297,Artic,0.5,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,2,2,Shipping,CURLEW C,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Wayne Martin,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef770),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Stork, Pitmedden Road, Dyce","-2.1970536999999695,57.2131249",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481799,,,CURL - Mini 62104,1005294,Artic,1,2017-10-26T05:15:00.000Z,2017-10-25T11:58:35.000Z,1,2,Shipping,CURLEW C,YR8ABEc7yiuWzDG99,Shipping 470937,4cus6wt5ojQmn5G3Y,Curlew - Kris Davidson,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T13:18:35.000Z,59cd270c3ad3963c706ef52f,2017-10-25T11:58:35.000Z,59cd270c3ad3963c706ef529,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,384,1,false,38,true
ObjectId(59cd27183ad3963c706ef771),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481772,,,27' Mast (WLS9033-021),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T16:55:24.000Z,16,5,Shipping,SCOTER (oil),QCHEuidhzFXNGicFT,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T17:25:24.000Z,59cd270c3ad3963c706ef530,2017-10-25T16:55:24.000Z,59cd270c3ad3963c706ef52a,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,430,1,false,38,true
ObjectId(59cd27183ad3963c706ef772),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481773,,,10' HH (TS6234),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T16:55:24.000Z,16,5,Shipping,SCOTER (oil),QCHEuidhzFXNGicFT,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T17:25:24.000Z,59cd270c3ad3963c706ef530,2017-10-25T16:55:24.000Z,59cd270c3ad3963c706ef52a,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,430,1,false,38,true
ObjectId(59cd27183ad3963c706ef773),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481774,,,12' OT (TS3019),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T16:55:24.000Z,16,5,Shipping,SCOTER (oil),QCHEuidhzFXNGicFT,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T17:25:24.000Z,59cd270c3ad3963c706ef530,2017-10-25T16:55:24.000Z,59cd270c3ad3963c706ef52a,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,430,1,false,38,true
ObjectId(59cd27183ad3963c706ef774),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Stork, Pitmedden Road, Dyce","-2.1970536999999695,57.2131249",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481775,,,SW - 23' Half HEight 23022,1005294,Artic,0.3333333333333333,2017-10-26T05:15:00.000Z,2017-10-25T16:55:24.000Z,3,2,Shipping,SCOTER (oil),QCHEuidhzFXNGicFT,Shipping 470937,4cus6wt5ojQmn5G3Y,Curlew & Shearwater - Kris Davidson,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T17:25:24.000Z,59cd270c3ad3963c706ef530,2017-10-25T16:55:24.000Z,59cd270c3ad3963c706ef52a,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,430,1,false,38,true
ObjectId(59cd27183ad3963c706ef775),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Stork, Pitmedden Road, Dyce","-2.1970536999999695,57.2131249",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481776,,,SW - 23' Half Height 23005,1005294,Artic,0.3333333333333333,2017-10-26T05:15:00.000Z,2017-10-25T16:55:24.000Z,3,2,Shipping,SCOTER (oil),QCHEuidhzFXNGicFT,Shipping 470937,4cus6wt5ojQmn5G3Y,Curlew & Shearwater - Kris Davidson,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T17:25:24.000Z,59cd270c3ad3963c706ef530,2017-10-25T16:55:24.000Z,59cd270c3ad3963c706ef52a,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,430,1,false,38,true
ObjectId(59cd27183ad3963c706ef776),COR # MISC # GAS # SOL # OX # LIQ # INF,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"Diamond Drilling, Howe Moss Drive, Dyce","-2.2189137999999957,57.203245",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481777,,,20' Open Top 30335,1005295,Artic,0.1,2017-10-26T05:15:00.000Z,2017-10-25T16:55:24.000Z,10,4,,SCOTER (oil),QCHEuidhzFXNGicFT,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Davie Walker,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T17:25:24.000Z,59cd270c3ad3963c706ef530,2017-10-25T16:55:24.000Z,59cd270c3ad3963c706ef52a,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,430,1,false,38,true
ObjectId(59cd27183ad3963c706ef777),,Mon Oct 03 2016 14:00:00 GMT+0100 (GMT),"OneSubsea, Badentoy Ave., Portlethen","-2.156868700000018,57.0695778",BP,Mon Oct 03 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147481977,,,22' OT HA003,1005738,Artic,0.25,2017-10-28T11:25:00.000Z,2017-10-25T21:49:08.000Z,4,3,,CLAIR,xt32NdT6EBNHoKdJp,John Rae,4cus6wt5ojQmn5G3Y,,Kuqr5iN5abrbghCeW,2017-10-28T11:23:38.000Z,59cd26fe3ad3963c706ef31c,2017-10-25T22:24:08.000Z,59cd26fe3ad3963c706ef314,2017-10-25T21:49:08.000Z,59cd26fe3ad3963c706ef30e,2017-10-28T11:25:00.000Z,59cd26fe3ad3963c706ef322,202,1,false,17,true
